"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72550014942","2025-01-01","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  32.3","24","  20.7","24","1024.9","23","988.6","19"," 10.0","24","  9.2","24"," 13.0"," 19.0","  39.0"," ","  28.0"," "," 0.00","I","999.9","000000"
"72550014942","2025-01-02","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  28.6","24","  24.6","24","1025.0","16","987.8","24","  8.2","24","  6.7","24"," 14.0","999.9","  39.0"," ","  23.0"," "," 0.05","G","  1.2","111000"
"72550014942","2025-01-03","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  20.1","24","  15.1","24","1032.9","20","995.6","24"," 10.0","24","  6.2","24","  9.9","999.9","  23.0","*","  15.8","*"," 0.00","I","  1.2","000000"
"72550014942","2025-01-04","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  17.1","24","   9.2","24","1032.3","23","994.5","24","  9.5","24","  7.0","24"," 11.1"," 17.1","  24.1"," ","  14.0"," "," 0.00","G","999.9","001000"
"72550014942","2025-01-05","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  14.5","24","   2.4","24","1027.6","22","989.9","24","  9.8","24"," 14.3","24"," 21.0"," 29.9","  19.9"," ","  12.9"," "," 0.00","G","999.9","001000"
"72550014942","2025-01-06","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  12.5","24","   0.2","24","1030.9","24","993.2","24"," 10.0","24"," 11.5","24"," 18.1"," 27.0","  19.9"," ","   6.1"," "," 0.00","G","999.9","000000"
"72550014942","2025-01-07","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  13.4","24","   5.8","24","1035.1","24","997.2","24","  9.3","24","  5.4","24"," 13.0","999.9","  24.1"," ","   7.0"," "," 0.00","G","999.9","001000"
"72550014942","2025-01-08","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  14.6","24","   6.4","24","1033.3","22","995.8","24","  9.9","24","  9.1","24"," 14.0"," 20.0","  27.0"," ","   3.9"," "," 0.00","G","999.9","001000"
"72550014942","2025-01-09","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  20.1","24","  13.8","24","1020.2","22","982.9","24","  9.9","24","  8.8","24"," 19.0"," 25.1","  37.0"," ","   3.9"," "," 0.00","G","999.9","001000"
"72550014942","2025-01-10","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  29.8","24","  23.3","24","1018.3","23","981.8","24","  9.6","24"," 10.0","24"," 19.0"," 21.0","  37.0"," ","  10.0"," "," 0.00","G","999.9","001000"
"72550014942","2025-01-11","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  24.2","24","  17.5","24","1008.0","24","971.3","24"," 10.0","24","  6.3","24"," 11.1","999.9","  35.6","*","  16.0","*"," 0.00","G","999.9","000000"
"72550014942","2025-01-12","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  29.7","24","  19.9","24","1011.9","22","976.1","24","  9.8","24"," 12.7","24"," 22.0"," 32.1","  37.9"," ","  14.0"," "," 0.00","G","999.9","011000"
"72550014942","2025-01-13","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  14.9","24","   3.7","24","1026.3","24","988.7","24"," 10.0","24","  9.0","24"," 17.1"," 22.0","  37.9"," ","   7.0"," "," 0.00","G","999.9","000000"
"72550014942","2025-01-14","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  16.9","24","   5.3","24","1029.2","24","991.8","24"," 10.0","24"," 10.3","24"," 20.0"," 28.0","  30.9"," ","   1.0"," "," 0.00","G","999.9","001000"
"72550014942","2025-01-15","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  18.0","24","   5.0","24","1031.1","23","993.2","24"," 10.0","24","  7.5","24"," 13.0","999.9","  37.9"," ","   8.1"," "," 0.00","G","999.9","000000"
"72550014942","2025-01-16","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  37.9","24","  25.3","24","1020.7","24","984.0","24"," 10.0","24","  7.4","24"," 15.0"," 19.0","  48.9","*","  28.0","*"," 0.00","G","999.9","000000"
"72550014942","2025-01-17","41.31186","-95.90186","298.8","OMAHA EPPLEY AIRFIELD, NE US","  36.4","24","  26.4","24","1005.6","24","969.7","24"," 10.0","24"," 11.9","24"," 26.0"," 38.1","  50.0"," ","  27.0"," "," 0.00","G","999.9","000000"
